companyName,firstName,lastName,title,website,industry,employeeCount,headquarters
Reckitt,Main,Contact,Media Director,https://www.reckitt.com,CPG_HOUSEHOLD,MEGA_5000_PLUS,Slough
Rocket Mortgage,Main,Contact,Media Director,https://www.rocketmortgage.com,FINANCIAL_SERVICES,MEGA_5000_PLUS,Detroit MI
Samsung,Main,Contact,Media Director,https://www.samsung.com,TECHNOLOGY,MEGA_5000_PLUS,Seoul
Simply Good Foods,Main,Contact,Media Director,https://www.simplygoodfoodsco.com,CPG_FOOD_BEVERAGE,LARGE_201_1000,Denver CO
Singapore Tourism,Main,Contact,Media Director,https://www.visitsingapore.com,TRAVEL_HOSPITALITY,LARGE_201_1000,Singapore
Sonic Drive-In,Main,Contact,Media Director,https://www.sonicdrivein.com,CPG_FOOD_BEVERAGE,MEGA_5000_PLUS,Oklahoma City OK
Spotify,Main,Contact,Media Director,https://www.spotify.com,ENTERTAINMENT_MEDIA,MEGA_5000_PLUS,Stockholm
Swarovski,Main,Contact,Media Director,https://www.swarovski.com,FASHION_BEAUTY,MEGA_5000_PLUS,Wattens
TD Bank,Main,Contact,Media Director,https://www.td.com,FINANCIAL_SERVICES,MEGA_5000_PLUS,Toronto
The J.M. Smucker Co.,Main,Contact,Media Director,https://www.jmsmucker.com,CPG_FOOD_BEVERAGE,MEGA_5000_PLUS,Orrville OH
Toyota,Main,Contact,Media Director,https://www.toyota.com,AUTOMOTIVE,MEGA_5000_PLUS,Toyota City
TracFone Wireless,Main,Contact,Media Director,https://www.tracfone.com,TELECOM,MEGA_5000_PLUS,Miami FL
Verizon Communications,Main,Contact,Media Director,https://www.verizon.com,TELECOM,MEGA_5000_PLUS,New York NY
Walmart,Main,Contact,Media Director,https://www.walmart.com,RETAIL_ECOMMERCE,MEGA_5000_PLUS,Bentonville AR
Wella Company,Main,Contact,Media Director,https://www.wella.com,FASHION_BEAUTY,MEGA_5000_PLUS,Geneva
Zurich Insurance,Main,Contact,Media Director,https://www.zurich.com,FINANCIAL_SERVICES,MEGA_5000_PLUS,Zurich
