companyName,companyType,industry,website,city,state,country,parentCompanyName
Attention LA,AGENCY,Advertising & Marketing,https://www.attention.com,Los Angeles,CA,US,Attention
Attention NY,AGENCY,Advertising & Marketing,https://www.attention.com,New York,NY,US,Attention
Attention Toronto,AGENCY,Advertising & Marketing,https://www.attention.com,Toronto,,Canada,Attention
Attention UK,AGENCY,Advertising & Marketing,https://www.attention.com,London,,United Kingdom,Attention
Instrument,AGENCY,Digital Creative,https://www.instrument.com,Portland,OR,US,Stagwell Global
Scout Group,AGENCY,Healthcare Marketing,https://www.scoutagency.com,Atlanta,GA,US,Stagwell Global
SCOUT Agency Atlanta,AGENCY,Healthcare Marketing,https://www.scoutagency.com,Atlanta,GA,US,Scout Group
SCOUT Health Chicago,AGENCY,Healthcare Marketing,https://www.scoutagency.com,Chicago,IL,US,Scout Group
SCOUT Health San Diego,AGENCY,Healthcare Marketing,https://www.scoutagency.com,San Diego,CA,US,Scout Group
Wolfgang L.A.,AGENCY,Digital Marketing,https://www.wolfgangla.com,Los Angeles,CA,US,Stagwell Global
UNION,AGENCY,Advertising & Marketing,https://www.unionagency.com,New York,NY,US,Stagwell Global
Code and Theory,AGENCY,Digital Experience,https://www.codeandtheory.com,New York,NY,US,Stagwell Global
Code and Theory London,AGENCY,Digital Experience,https://www.codeandtheory.com,London,,United Kingdom,Code and Theory
Code and Theory NY,AGENCY,Digital Experience,https://www.codeandtheory.com,New York,NY,US,Code and Theory
Code and Theory SF,AGENCY,Digital Experience,https://www.codeandtheory.com,San Francisco,CA,US,Code and Theory
KWT Global,AGENCY,Sports Marketing,https://www.kwtglobal.com,New York,NY,US,Stagwell Global
KWT Global LA,AGENCY,Sports Marketing,https://www.kwtglobal.com,Los Angeles,CA,US,KWT Global
KWT Global NY,AGENCY,Sports Marketing,https://www.kwtglobal.com,New York,NY,US,KWT Global
REDSCOUT,AGENCY,Brand Strategy,https://www.redscout.com,New York,NY,US,Stagwell Global
Trade X Partners,AGENCY,Trade Marketing,https://www.tradexpartners.com,New York,NY,US,Stagwell Global
TEAM Enterprises,AGENCY,Event Marketing,https://www.teamenterprises.com,Fort Lauderdale,FL,US,Stagwell Global
TEAM Enterprises Ft. Lauderdale,AGENCY,Event Marketing,https://www.teamenterprises.com,Fort Lauderdale,FL,US,TEAM Enterprises
Concentric Health Experience,AGENCY,Healthcare Marketing,https://www.concentrichealth.com,New York,NY,US,Stagwell Global
Concentric Health Experience London,AGENCY,Healthcare Marketing,https://www.concentrichealth.com,London,,United Kingdom,Concentric Health Experience
Concentric Health Experience NY,AGENCY,Healthcare Marketing,https://www.concentrichealth.com,New York,NY,US,Concentric Health Experience
Yamamoto,AGENCY,Advertising & Marketing,https://www.yamamoto.com,Minneapolis,MN,US,Stagwell Global
Varick,AGENCY,Digital Media,https://www.varickmedia.com,New York,NY,US,Stagwell Global
6Degrees,AGENCY,Influencer Marketing,https://www.6degreesinfluence.com,New York,NY,US,Stagwell Global
Hudsun Media,AGENCY,Media Planning & Buying,https://www.hudsunmedia.com,New York,NY,US,Stagwell Global
Hudsun Media LA,AGENCY,Media Planning & Buying,https://www.hudsunmedia.com,Los Angeles,CA,US,Hudsun Media
Hudsun Media NY,AGENCY,Media Planning & Buying,https://www.hudsunmedia.com,New York,NY,US,Hudsun Media
Bruce Mau Design,AGENCY,Design,https://www.brucemaudesign.com,New York,NY,US,Stagwell Global
Bruce Mau Design LA,AGENCY,Design,https://www.brucemaudesign.com,Los Angeles,CA,US,Bruce Mau Design
Bruce Mau Design NY,AGENCY,Design,https://www.brucemaudesign.com,New York,NY,US,Bruce Mau Design
Bruce Mau Design Toronto,AGENCY,Design,https://www.brucemaudesign.com,Toronto,,Canada,Bruce Mau Design
Hello Design,AGENCY,Design,https://www.hellodesign.com,New York,NY,US,Stagwell Global
Exponent PR,AGENCY,Public Relations,https://www.exponentpr.com,New York,NY,US,Stagwell Global
