companyName,companyType,industry,website,city,state,country,parentCompanyName
Outdoor Media Group,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,New York,NY,US,Omnicom Group
Outdoor Media Group Atlanta,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,Atlanta,GA,US,Omnicom Group
Outdoor Media Group Burbank,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,Burbank,CA,US,Omnicom Group
Outdoor Media Group Chicago,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,Chicago,IL,US,Omnicom Group
Outdoor Media Group Dallas,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,Dallas,TX,US,Omnicom Group
Outdoor Media Group Jersey City,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,Jersey City,NJ,US,Omnicom Group
Outdoor Media Group LA,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,Los Angeles,CA,US,Omnicom Group
Outdoor Media Group Miami,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,Miami,FL,US,Omnicom Group
Outdoor Media Group Minneapolis,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,Minneapolis,MN,US,Omnicom Group
Outdoor Media Group NY,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,New York,NY,US,Omnicom Group
Outdoor Media Group Portland,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,Portland,OR,US,Omnicom Group
Outdoor Media Group SF,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,San Francisco,CA,US,Omnicom Group
Outdoor Media Group St Louis,AGENCY,Out of Home Media,https://www.outdoormediagroup.com,St. Louis,MO,US,Omnicom Group
Merkley+Partners,AGENCY,Advertising & Marketing,https://www.merkley.com,New York,NY,US,Omnicom Group
BBDO,AGENCY,Advertising & Marketing,https://www.bbdo.com,New York,NY,US,Omnicom Group
BBDO Atlanta,AGENCY,Advertising & Marketing,https://www.bbdo.com,Atlanta,GA,US,Omnicom Group
BBDO Dallas,AGENCY,Advertising & Marketing,https://www.bbdo.com,Dallas,TX,US,Omnicom Group
BBDO Detroit,AGENCY,Advertising & Marketing,https://www.bbdo.com,Detroit,MI,US,Omnicom Group
BBDO LA,AGENCY,Advertising & Marketing,https://www.bbdo.com,Los Angeles,CA,US,Omnicom Group
BBDO MW,AGENCY,Advertising & Marketing,https://www.bbdo.com,Minneapolis,MN,US,Omnicom Group
BBDO NY,AGENCY,Advertising & Marketing,https://www.bbdo.com,New York,NY,US,Omnicom Group
BBDO SF,AGENCY,Advertising & Marketing,https://www.bbdo.com,San Francisco,CA,US,Omnicom Group
BBDO UK,AGENCY,Advertising & Marketing,https://www.bbdo.com,London,,United Kingdom,Omnicom Group
Alma Agency,AGENCY,Hispanic Marketing,https://www.almaagency.com,Miami,FL,US,Omnicom Group
Alma Chicago,AGENCY,Hispanic Marketing,https://www.almaagency.com,Chicago,IL,US,Omnicom Group
Alma Miami,AGENCY,Hispanic Marketing,https://www.almaagency.com,Miami,FL,US,Omnicom Group
Alma SF,AGENCY,Hispanic Marketing,https://www.almaagency.com,San Francisco,CA,US,Omnicom Group
Alma Tallahassee,AGENCY,Hispanic Marketing,https://www.almaagency.com,Tallahassee,FL,US,Omnicom Group
OPTIMUM Sports,AGENCY,Sports Marketing,https://www.optimumsports.com,New York,NY,US,Omnicom Group
Optimum Sports Chicago,AGENCY,Sports Marketing,https://www.optimumsports.com,Chicago,IL,US,Omnicom Group
Optimum Sports LA,AGENCY,Sports Marketing,https://www.optimumsports.com,Los Angeles,CA,US,Omnicom Group
Optimum Sports NY,AGENCY,Sports Marketing,https://www.optimumsports.com,New York,NY,US,Omnicom Group
Outdoor Media Alliance,AGENCY,Out of Home Media,https://www.outdoormediaalliance.com,New York,NY,US,Omnicom Group
Outdoor Media Alliance Chicago,AGENCY,Out of Home Media,https://www.outdoormediaalliance.com,Chicago,IL,US,Omnicom Group
Outdoor Media Alliance Dallas,AGENCY,Out of Home Media,https://www.outdoormediaalliance.com,Dallas,TX,US,Omnicom Group
Outdoor Media Alliance Detroit,AGENCY,Out of Home Media,https://www.outdoormediaalliance.com,Detroit,MI,US,Omnicom Group
Outdoor Media Alliance NY,AGENCY,Out of Home Media,https://www.outdoormediaalliance.com,New York,NY,US,Omnicom Group
TeamX,AGENCY,Experiential Marketing,https://www.teamx.com,New York,NY,US,Omnicom Group
TeamX London,AGENCY,Experiential Marketing,https://www.teamx.com,London,,United Kingdom,Omnicom Group
TeamX NY,AGENCY,Experiential Marketing,https://www.teamx.com,New York,NY,US,Omnicom Group
Zimmerman Advertising,AGENCY,Advertising & Marketing,https://www.zimmerman.com,Fort Lauderdale,FL,US,Omnicom Group
Zimmerman Atlanta,AGENCY,Advertising & Marketing,https://www.zimmerman.com,Atlanta,GA,US,Omnicom Group
Zimmerman Chicago,AGENCY,Advertising & Marketing,https://www.zimmerman.com,Chicago,IL,US,Omnicom Group
Zimmerman Dallas,AGENCY,Advertising & Marketing,https://www.zimmerman.com,Dallas,TX,US,Omnicom Group
Zimmerman DC,AGENCY,Advertising & Marketing,https://www.zimmerman.com,Washington,DC,US,Omnicom Group
Zimmerman Denver,AGENCY,Advertising & Marketing,https://www.zimmerman.com,Denver,CO,US,Omnicom Group
Zimmerman Ft. Lauderdale,AGENCY,Advertising & Marketing,https://www.zimmerman.com,Fort Lauderdale,FL,US,Omnicom Group
Zimmerman LA,AGENCY,Advertising & Marketing,https://www.zimmerman.com,Los Angeles,CA,US,Omnicom Group
Zimmerman Nashville,AGENCY,Advertising & Marketing,https://www.zimmerman.com,Nashville,TN,US,Omnicom Group
Zimmerman NY,AGENCY,Advertising & Marketing,https://www.zimmerman.com,New York,NY,US,Omnicom Group
Content Collective,AGENCY,Content Production,https://www.contentcollective.com,New York,NY,US,Omnicom Group
Content Collective Chicago,AGENCY,Content Production,https://www.contentcollective.com,Chicago,IL,US,Omnicom Group
Content Collective LA,AGENCY,Content Production,https://www.contentcollective.com,Los Angeles,CA,US,Omnicom Group
Content Collective NY,AGENCY,Content Production,https://www.contentcollective.com,New York,NY,US,Omnicom Group
FleishmanHillard,AGENCY,Public Relations,https://www.fleishmanhillard.com,St. Louis,MO,US,Omnicom Group
FleishmanHillard Atlanta,AGENCY,Public Relations,https://www.fleishmanhillard.com,Atlanta,GA,US,Omnicom Group
FleishmanHillard Austin,AGENCY,Public Relations,https://www.fleishmanhillard.com,Austin,TX,US,Omnicom Group
FleishmanHillard Boston,AGENCY,Public Relations,https://www.fleishmanhillard.com,Boston,MA,US,Omnicom Group
FleishmanHillard Charlotte,AGENCY,Public Relations,https://www.fleishmanhillard.com,Charlotte,NC,US,Omnicom Group
FleishmanHillard Chicago,AGENCY,Public Relations,https://www.fleishmanhillard.com,Chicago,IL,US,Omnicom Group
FleishmanHillard Dallas,AGENCY,Public Relations,https://www.fleishmanhillard.com,Dallas,TX,US,Omnicom Group
FleishmanHillard DC,AGENCY,Public Relations,https://www.fleishmanhillard.com,Washington,DC,US,Omnicom Group
FleishmanHillard Detroit,AGENCY,Public Relations,https://www.fleishmanhillard.com,Detroit,MI,US,Omnicom Group
FleishmanHillard Houston,AGENCY,Public Relations,https://www.fleishmanhillard.com,Houston,TX,US,Omnicom Group
FleishmanHillard Irvine,AGENCY,Public Relations,https://www.fleishmanhillard.com,Irvine,CA,US,Omnicom Group
FleishmanHillard Kansas City,AGENCY,Public Relations,https://www.fleishmanhillard.com,Kansas City,MO,US,Omnicom Group
FleishmanHillard LA,AGENCY,Public Relations,https://www.fleishmanhillard.com,Los Angeles,CA,US,Omnicom Group
FleishmanHillard London,AGENCY,Public Relations,https://www.fleishmanhillard.com,London,,United Kingdom,Omnicom Group
FleishmanHillard Miami,AGENCY,Public Relations,https://www.fleishmanhillard.com,Miami,FL,US,Omnicom Group
FleishmanHillard Minneapolis,AGENCY,Public Relations,https://www.fleishmanhillard.com,Minneapolis,MN,US,Omnicom Group
FleishmanHillard NY,AGENCY,Public Relations,https://www.fleishmanhillard.com,New York,NY,US,Omnicom Group
FleishmanHillard Ottawa,AGENCY,Public Relations,https://www.fleishmanhillard.com,Ottawa,,Canada,Omnicom Group
FleishmanHillard Raleigh,AGENCY,Public Relations,https://www.fleishmanhillard.com,Raleigh,NC,US,Omnicom Group
FleishmanHillard Sacramento,AGENCY,Public Relations,https://www.fleishmanhillard.com,Sacramento,CA,US,Omnicom Group
FleishmanHillard San Diego,AGENCY,Public Relations,https://www.fleishmanhillard.com,San Diego,CA,US,Omnicom Group
FleishmanHillard SF,AGENCY,Public Relations,https://www.fleishmanhillard.com,San Francisco,CA,US,Omnicom Group
FleishmanHillard St. Louis,AGENCY,Public Relations,https://www.fleishmanhillard.com,St. Louis,MO,US,Omnicom Group
FleishmanHillard Sydney,AGENCY,Public Relations,https://www.fleishmanhillard.com,Sydney,,Australia,Omnicom Group
FleishmanHillard Toronto,AGENCY,Public Relations,https://www.fleishmanhillard.com,Toronto,,Canada,Omnicom Group
FleishmanHillard Vancouver,AGENCY,Public Relations,https://www.fleishmanhillard.com,Vancouver,,Canada,Omnicom Group
RAPP,AGENCY,Customer Relationship Marketing,https://www.rapp.com,New York,NY,US,Omnicom Group
RAPP Chicago,AGENCY,Customer Relationship Marketing,https://www.rapp.com,Chicago,IL,US,Omnicom Group
RAPP Dallas,AGENCY,Customer Relationship Marketing,https://www.rapp.com,Dallas,TX,US,Omnicom Group
RAPP LA,AGENCY,Customer Relationship Marketing,https://www.rapp.com,Los Angeles,CA,US,Omnicom Group
RAPP London,AGENCY,Customer Relationship Marketing,https://www.rapp.com,London,,United Kingdom,Omnicom Group
RAPP NY,AGENCY,Customer Relationship Marketing,https://www.rapp.com,New York,NY,US,Omnicom Group
RAPP SF,AGENCY,Customer Relationship Marketing,https://www.rapp.com,San Francisco,CA,US,Omnicom Group
RAPP Toronto,AGENCY,Customer Relationship Marketing,https://www.rapp.com,Toronto,,Canada,Omnicom Group
TCA.tv,AGENCY,Video Production,https://www.tca.tv,New York,NY,US,Omnicom Group
TCA Chicago,AGENCY,Video Production,https://www.tca.tv,Chicago,IL,US,Omnicom Group
TCA Jacksonville,AGENCY,Video Production,https://www.tca.tv,Jacksonville,FL,US,Omnicom Group
TCA NY,AGENCY,Video Production,https://www.tca.tv,New York,NY,US,Omnicom Group
Touche!,AGENCY,Advertising & Marketing,https://www.touchecanada.com,Toronto,,Canada,Omnicom Group
Touche! Montreal,AGENCY,Advertising & Marketing,https://www.touchecanada.com,Montreal,,Canada,Omnicom Group
Touche! Toronto,AGENCY,Advertising & Marketing,https://www.touchecanada.com,Toronto,,Canada,Omnicom Group
THIRD EAR,AGENCY,Audio Marketing,https://www.thirdear.com,New York,NY,US,Omnicom Group
GS&P,AGENCY,Advertising & Marketing,https://www.gsandp.com,San Francisco,CA,US,Omnicom Group
GS&P NY,AGENCY,Advertising & Marketing,https://www.gsandp.com,New York,NY,US,Omnicom Group
GS&P SF,AGENCY,Advertising & Marketing,https://www.gsandp.com,San Francisco,CA,US,Omnicom Group
Abbott Mead Vickers BBDO,AGENCY,Advertising & Marketing,https://www.amvbbdo.com,London,,United Kingdom,Omnicom Group
Porter Novelli,AGENCY,Public Relations,https://www.porternovelli.com,New York,NY,US,Omnicom Group
Porter Novelli Atlanta,AGENCY,Public Relations,https://www.porternovelli.com,Atlanta,GA,US,Omnicom Group
Porter Novelli Boston,AGENCY,Public Relations,https://www.porternovelli.com,Boston,MA,US,Omnicom Group
Porter Novelli Chicago,AGENCY,Public Relations,https://www.porternovelli.com,Chicago,IL,US,Omnicom Group
Porter Novelli DC,AGENCY,Public Relations,https://www.porternovelli.com,Washington,DC,US,Omnicom Group
Porter Novelli LA,AGENCY,Public Relations,https://www.porternovelli.com,Los Angeles,CA,US,Omnicom Group
Porter Novelli London,AGENCY,Public Relations,https://www.porternovelli.com,London,,United Kingdom,Omnicom Group
Porter Novelli Montreal,AGENCY,Public Relations,https://www.porternovelli.com,Montreal,,Canada,Omnicom Group
Porter Novelli NY,AGENCY,Public Relations,https://www.porternovelli.com,New York,NY,US,Omnicom Group
Porter Novelli Seattle,AGENCY,Public Relations,https://www.porternovelli.com,Seattle,WA,US,Omnicom Group
Porter Novelli Toronto,AGENCY,Public Relations,https://www.porternovelli.com,Toronto,,Canada,Omnicom Group
Adam & Eve/DDB,AGENCY,Advertising & Marketing,https://www.adamandeveddb.com,London,,United Kingdom,Omnicom Group
Adam & Eve/DDB SF,AGENCY,Advertising & Marketing,https://www.adamandeveddb.com,San Francisco,CA,US,Omnicom Group
Adam&Eve/DDB NY,AGENCY,Advertising & Marketing,https://www.adamandeveddb.com,New York,NY,US,Omnicom Group
Adam&Eve/DDB UK,AGENCY,Advertising & Marketing,https://www.adamandeveddb.com,London,,United Kingdom,Omnicom Group
DDB Chicago,AGENCY,Advertising & Marketing,https://www.ddb.com,Chicago,IL,US,Omnicom Group
DDB LA,AGENCY,Advertising & Marketing,https://www.ddb.com,Los Angeles,CA,US,Omnicom Group
Spike DDB,AGENCY,Advertising & Marketing,https://www.ddb.com,New York,NY,US,Omnicom Group
Manning Gottlieb OMD,AGENCY,Media Planning & Buying,https://www.manninggottliebomd.com,London,,United Kingdom,Omnicom Group
The Integer Group,AGENCY,Shopper Marketing,https://www.integer.com,Denver,CO,US,Omnicom Group
Integer Atlanta,AGENCY,Shopper Marketing,https://www.integer.com,Atlanta,GA,US,Omnicom Group
Integer Bentonville,AGENCY,Shopper Marketing,https://www.integer.com,Bentonville,AR,US,Omnicom Group
Integer Chicago,AGENCY,Shopper Marketing,https://www.integer.com,Chicago,IL,US,Omnicom Group
Integer Dallas,AGENCY,Shopper Marketing,https://www.integer.com,Dallas,TX,US,Omnicom Group
Integer Denver,AGENCY,Shopper Marketing,https://www.integer.com,Denver,CO,US,Omnicom Group
Integer Des Moines,AGENCY,Shopper Marketing,https://www.integer.com,Des Moines,IA,US,Omnicom Group
Integer London,AGENCY,Shopper Marketing,https://www.integer.com,London,,United Kingdom,Omnicom Group
Integer Minneapolis,AGENCY,Shopper Marketing,https://www.integer.com,Minneapolis,MN,US,Omnicom Group
Integer NY,AGENCY,Shopper Marketing,https://www.integer.com,New York,NY,US,Omnicom Group
Juniper Park\TBWA,AGENCY,Advertising & Marketing,https://www.juniperparktbwa.com,Toronto,,Canada,Omnicom Group
The Marketing Arm,AGENCY,Experiential Marketing,https://www.themarketingarm.com,Dallas,TX,US,Omnicom Group
The Marketing Arm Chicago,AGENCY,Experiential Marketing,https://www.themarketingarm.com,Chicago,IL,US,Omnicom Group
The Marketing Arm Dallas,AGENCY,Experiential Marketing,https://www.themarketingarm.com,Dallas,TX,US,Omnicom Group
The Marketing Arm LA,AGENCY,Experiential Marketing,https://www.themarketingarm.com,Los Angeles,CA,US,Omnicom Group
The Marketing Arm London,AGENCY,Experiential Marketing,https://www.themarketingarm.com,London,,United Kingdom,Omnicom Group
The Marketing Arm NY,AGENCY,Experiential Marketing,https://www.themarketingarm.com,New York,NY,US,Omnicom Group
TracyLocke,AGENCY,Shopper Marketing,https://www.tracylocke.com,Dallas,TX,US,Omnicom Group
TracyLocke Bentonville,AGENCY,Shopper Marketing,https://www.tracylocke.com,Bentonville,AR,US,Omnicom Group
TracyLocke Chicago,AGENCY,Shopper Marketing,https://www.tracylocke.com,Chicago,IL,US,Omnicom Group
TracyLocke Cincinnati,AGENCY,Shopper Marketing,https://www.tracylocke.com,Cincinnati,OH,US,Omnicom Group
TracyLocke Dallas,AGENCY,Shopper Marketing,https://www.tracylocke.com,Dallas,TX,US,Omnicom Group
TracyLocke Denver,AGENCY,Shopper Marketing,https://www.tracylocke.com,Denver,CO,US,Omnicom Group
TracyLocke Minneapolis,AGENCY,Shopper Marketing,https://www.tracylocke.com,Minneapolis,MN,US,Omnicom Group
TracyLocke NY,AGENCY,Shopper Marketing,https://www.tracylocke.com,New York,NY,US,Omnicom Group
TracyLocke Seattle,AGENCY,Shopper Marketing,https://www.tracylocke.com,Seattle,WA,US,Omnicom Group
TracyLocke SF,AGENCY,Shopper Marketing,https://www.tracylocke.com,San Francisco,CA,US,Omnicom Group
TracyLocke Toronto,AGENCY,Shopper Marketing,https://www.tracylocke.com,Toronto,,Canada,Omnicom Group
TracyLocke Wilton,AGENCY,Shopper Marketing,https://www.tracylocke.com,Wilton,CT,US,Omnicom Group
TPN,AGENCY,Healthcare Marketing,https://www.tpnagency.com,New York,NY,US,Omnicom Group
TPN Austin,AGENCY,Healthcare Marketing,https://www.tpnagency.com,Austin,TX,US,Omnicom Group
TPN Bentonville,AGENCY,Healthcare Marketing,https://www.tpnagency.com,Bentonville,AR,US,Omnicom Group
TPN Chicago,AGENCY,Healthcare Marketing,https://www.tpnagency.com,Chicago,IL,US,Omnicom Group
TPN Dallas,AGENCY,Healthcare Marketing,https://www.tpnagency.com,Dallas,TX,US,Omnicom Group
TPN LA,AGENCY,Healthcare Marketing,https://www.tpnagency.com,Los Angeles,CA,US,Omnicom Group
TPN London,AGENCY,Healthcare Marketing,https://www.tpnagency.com,London,,United Kingdom,Omnicom Group
TPN NY,AGENCY,Healthcare Marketing,https://www.tpnagency.com,New York,NY,US,Omnicom Group
TPN SF,AGENCY,Healthcare Marketing,https://www.tpnagency.com,San Francisco,CA,US,Omnicom Group
Resolution Agency,AGENCY,Advertising & Marketing,https://www.resolutionagency.com,New York,NY,US,Omnicom Group
Resolution Agency Chicago,AGENCY,Advertising & Marketing,https://www.resolutionagency.com,Chicago,IL,US,Omnicom Group
Resolution Agency Dallas,AGENCY,Advertising & Marketing,https://www.resolutionagency.com,Dallas,TX,US,Omnicom Group
Resolution Agency LA,AGENCY,Advertising & Marketing,https://www.resolutionagency.com,Los Angeles,CA,US,Omnicom Group
Resolution Agency NY,AGENCY,Advertising & Marketing,https://www.resolutionagency.com,New York,NY,US,Omnicom Group
EnergyBBDO,AGENCY,Advertising & Marketing,https://www.energybbdo.com,Chicago,IL,US,Omnicom Group
Ptarmigan Media,AGENCY,Media Planning & Buying,https://www.ptarmiganmedia.com,New York,NY,US,Omnicom Group
Ptarmigan Media London,AGENCY,Media Planning & Buying,https://www.ptarmiganmedia.com,London,,United Kingdom,Omnicom Group
Ptarmigan Media NY,AGENCY,Media Planning & Buying,https://www.ptarmiganmedia.com,New York,NY,US,Omnicom Group
Anderson DDB,AGENCY,Advertising & Marketing,https://www.andersonddb.com,Montreal,,Canada,Omnicom Group
Anderson DDB Montreal,AGENCY,Advertising & Marketing,https://www.andersonddb.com,Montreal,,Canada,Omnicom Group
Anderson DDB Toronto,AGENCY,Advertising & Marketing,https://www.andersonddb.com,Toronto,,Canada,Omnicom Group
TBWA\Chiat\Day,AGENCY,Advertising & Marketing,https://www.tbwachiatday.com,Los Angeles,CA,US,Omnicom Group
TBWA\Chiat\Day Chicago,AGENCY,Advertising & Marketing,https://www.tbwachiatday.com,Chicago,IL,US,Omnicom Group
TBWA\Chiat\Day LA,AGENCY,Advertising & Marketing,https://www.tbwachiatday.com,Los Angeles,CA,US,Omnicom Group
