companyName,firstName,lastName,title,website,industry,employeeCount,headquarters
The College of New Jersey,Main,Contact,Media Director,https://www.tcnj.edu,EDUCATION,ENTERPRISE_1001_5000,Ewing NJ
The GIANT Company,Main,Contact,Media Director,https://www.giantfoodstores.com,RETAIL_ECOMMERCE,MEGA_5000_PLUS,Carlisle PA
Tillamook,Main,Contact,Media Director,https://www.tillamook.com,CPG_FOOD_BEVERAGE,ENTERPRISE_1001_5000,Tillamook OR
Tod's,Main,Contact,Media Director,https://www.tods.com,RETAIL_ECOMMERCE,MEGA_5000_PLUS,Milan
Total Wine,Main,Contact,Media Director,https://www.totalwine.com,RETAIL_ECOMMERCE,MEGA_5000_PLUS,Bethesda MD
Triller Inc.,Main,Contact,Media Director,https://www.triller.co,ENTERTAINMENT_MEDIA,LARGE_201_1000,Los Angeles CA
Valentino,Main,Contact,Media Director,https://www.valentino.com,RETAIL_ECOMMERCE,MEGA_5000_PLUS,Milan
Versace,Main,Contact,Media Director,https://www.versace.com,RETAIL_ECOMMERCE,MEGA_5000_PLUS,Milan
Veterans of Foreign Wars,Main,Contact,Media Director,https://www.vfw.org,NONPROFIT_ASSOCIATION,LARGE_201_1000,Kansas City MO
Vimeo,Main,Contact,Media Director,https://www.vimeo.com,TECHNOLOGY,LARGE_201_1000,New York NY
Vital Farms,Main,Contact,Media Director,https://www.vitalfarms.com,CPG_FOOD_BEVERAGE,LARGE_201_1000,Austin TX
Webflow,Main,Contact,Media Director,https://www.webflow.com,TECHNOLOGY,LARGE_201_1000,San Francisco CA
Widow Jane Distillery,Main,Contact,Media Director,https://www.widowjane.com,CPG_FOOD_BEVERAGE,MEDIUM_51_200,Brooklyn NY
Wolverine Worldwide,Main,Contact,Media Director,https://www.wolverineworldwide.com,RETAIL_ECOMMERCE,MEGA_5000_PLUS,Rockford MI
WX Brands,Main,Contact,Media Director,https://www.wxbrands.com,CPG_FOOD_BEVERAGE,SMALL_11_50,New York NY
